"fecha","plataforma","usuarios_unicos","latencia_ms","errores_5xx","tiempo_caida_min","carga_cpu_pct","carga_memoria_pct","registro_incompleto"
"2025-06-22","Biblioteca","78","188.016223159104","0","3","38.9594013904527","32.6268999063448","0"
"2025-06-23","Biblioteca","83","141.385393544844","0","7","57.4387123393035","83.5723626745914","0"
"2025-06-24","Biblioteca","108","191.378206604826","3","2","63.3990684706104","58.9061610196407","0"
"2025-06-25","Biblioteca","82","106.839757346207","2","1","59.4753906662301","58.4960190369642","0"
"2025-06-26","Biblioteca","68","173.19217472281","1","2","58.099016910782","78.4182707030852","0"
"2025-06-27","Biblioteca","89","173.095662742616","0","2","43.0750361356516","50.6043521839096","0"
"2025-06-28","Biblioteca","108","138.189449699014","2","2","70.6932244638529","52.7208639493422","0"
"2025-06-29","Biblioteca","309","124.120062877228","3","2","45.4590299547866","53.7277387923408","0"
"2025-06-30","Biblioteca","89","103.898348191967","1","4","54.3908965760009","46.6606473747845","0"
"2025-07-01","Biblioteca","246","150.050816577339","1","4","58.5383758190392","70.369247925177","0"
"2025-07-02","Biblioteca","86","144.970910341647","2","5","59.6167832662063","40.0815347049051","0"
"2025-07-03","Biblioteca","92","130.102140553895","1","4","47.0815684811606","81.6583212743238","0"
"2025-07-04","Biblioteca","95","121.403160278094","1","1","65.9504143266536","54.3998803344894","0"
"2025-07-05","Biblioteca","86","147.918636627434","3","6","53.0782434338754","68.0446519609048","0"
"2025-07-06","Biblioteca","101","167.54942545497","3","3","50.7205532171911","38.3984599944947","0"
"2025-07-07","Biblioteca","60","158.201662737062","1","4","71.8802318737067","58.3655614685083","0"
"2025-07-08","Biblioteca","92","158.414050770917","1","2","70.9003494492496","73.6878536701049","0"
"2025-07-09","Biblioteca","92","149.403759225893","2","3","55.8525525145238","53.6190930421494","0"
"2025-07-10","Biblioteca","90","153.471657882091","0","0","44.0669293196712","75.2525495153729","0"
"2025-07-11","Biblioteca","89","160.161353107399","1","7","53.8075721647256","46.8338207784104","0"
"2025-07-12","Biblioteca","85","149.639558807086","2","2","53.0405578473745","79.3022191144299","0"
"2025-07-13","Biblioteca","96","147.090506963639","2","3","56.0361851113738","63.0189934077885","0"
"2025-07-14","Biblioteca","104",NA,"3","3","65.9267744295336","68.1301895472666","1"
"2025-07-15","Biblioteca","83","156.629236329546","4","3","65.667149764346","77.7547040706476","0"
"2025-07-16","Biblioteca","96","169.752420986985","2","1","58.6651639036548","66.8496302193583","0"
"2025-07-17","Biblioteca","87","87.6496745190057","1","0","49.722693450165","51.495608967739","0"
"2025-07-18","Biblioteca","92","155.385258760965","1","3","47.0006207595834","57.7335113650514","0"
"2025-07-19","Biblioteca","101","101.313444352771","3","1","53.9909048203041","39.3827380702002","0"
"2025-07-20","Biblioteca","99","178.151296862417","1","6","53.2323993759548","71.4990598325234","0"
"2025-07-21","Biblioteca","91","127.403471265279","0","3","78.2636204672561","60.8654579588524","0"
"2025-07-22","Biblioteca","82","107.291840976066","4","3","53.763311047793","66.7632274868285","0"
"2025-07-23","Biblioteca","80","129.753366842829","0","2","62.3502394523464","43.5232463239479","0"
"2025-07-24","Biblioteca","94","143.225955075344","4","4","71.6954360280136","76.3292699025775","0"
"2025-07-25","Biblioteca","88","91.5435313503171","3","3","49.7106325610934","66.9722369847823","0"
"2025-07-26","Biblioteca","102","191.460369492614","1","0","51.2045159661335","66.023815843288","0"
"2025-07-27","Biblioteca","93","158.576481563832","5","1","69.7405127722225","69.0696989796021","0"
"2025-07-28","Biblioteca","91","152.360763284143","6","6","51.9517790893014","71.956900057426","0"
"2025-07-29","Biblioteca","87","141.663419723676","2","4","50.5598825058198","58.1062348460042","0"
"2025-07-30","Biblioteca","89","488.897965504404","2","2","44.0572165814562","61.1153895821922","0"
"2025-07-31","Biblioteca","101","178.772328756696","5","5","64.7978538166747","49.8290696012635","0"
"2025-08-01","Biblioteca","75","153.412945799409","2","3","54.2812294454386","60.5390048668532","0"
"2025-08-02","Biblioteca","96","220.174968205826","5","2","37.3220239791771","57.1455295707625","0"
"2025-08-03","Biblioteca","99","159.909860601929","1","2","59.1059898278302","62.1822772035952","0"
"2025-08-04","Biblioteca","86","137.583922161302","3","2","64.3222201166599","78.822745515392","0"
"2025-08-05","Biblioteca","88","123.366388102348","5","2","54.4824995825013","62.0580226396437","0"
"2025-08-06","Biblioteca","99","100.795973544719","1","4","49.0860966357065","77.2703587842944","0"
"2025-08-07","Biblioteca",NA,"118.782522511828","3","3","66.2967837088379","69.5146051898734","1"
"2025-08-08","Biblioteca","102","57.7894889153493","3","8","53.4857419490729","59.5657312765598","0"
"2025-08-09","Biblioteca","85","101.014272767073","3","5","41.7739173710307","55.186608801591","0"
"2025-08-10","Biblioteca","86","129.665365375951","0","1","66.6617397846536","54.4017797797325","0"
"2025-08-11","Biblioteca","91","124.361306194619","4","4","57.9258694861152","61.9825606132695","0"
"2025-08-12","Biblioteca","77","156.482286551123","0","5","60.9410914396203","52.8806436333489","0"
"2025-08-13","Biblioteca","119","118.846087426559","4","5","34.7811042575046","66.5209060679239","0"
"2025-08-14","Biblioteca","76","105.940715131528","3","1","44.1954512997403","65.4552828701976","0"
"2025-08-15","Biblioteca","97","153.992713909595","3","1","37.2031944944838","50.4347783108505","0"
"2025-08-16","Biblioteca","86","166.484549555321","2","5","44.4073222827524","56.558567100609","0"
"2025-08-17","Biblioteca","90","108.369980876191","1","4","60.0015943665793","67.7936594769705","0"
"2025-08-18","Biblioteca","94","162.421691351239","3","3","49.4513739824333","43.595164627808","0"
"2025-08-19","Biblioteca","81","181.955870838801","2","2","61.7223257932605","60.99494922914","0"
"2025-08-20","Biblioteca","79","119.446905831913","2","2","56.241180993554","57.7044665093216","0"
"2025-08-21","Biblioteca","89","155.559902968875","3","4","41.2561121660711","62.84181134789","0"
"2025-08-22","Biblioteca","79","150.785185307858","3","0","56.5287031449429","65.5184627764306","0"
"2025-08-23","Biblioteca","106","180.466459500995","1","0","60.8798982016155","60.4519936587777","0"
"2025-08-24","Biblioteca","92","157.569545161464","5","2","46.5895071040713","55.2077628134174","0"
"2025-08-25","Biblioteca","82","114.475099804655","3","2","53.9576814354476","63.6071792973469","0"
"2025-08-26","Biblioteca","85",NA,"3","3","50.597317904517","61.1810242392525","1"
"2025-08-27","Biblioteca","102","129.985845626748","2","1","63.9158210112924","69.0795851204077","0"
"2025-08-28","Biblioteca","94","159.372961351692","2","3","52.8811284578434","76.26215977447","0"
"2025-08-29","Biblioteca","93","162.688754694604","2","3","57.0331739817981","59.8123830827343","0"
"2025-08-30","Biblioteca","92","111.716271794605","4","3","62.6824505108695","52.5535642193498","0"
"2025-08-31","Biblioteca","83","144.612298561465","1","3","52.7145883516235","87.6680301686593","0"
"2025-09-01","Biblioteca","94","130.911986553006","0","8","50.8619705022957","45.6067805801085","0"
"2025-09-02","Biblioteca","127","133.858896543833","0","2","59.6870049901168","72.3406799692742","0"
"2025-09-03","Biblioteca","110","127.139167969382","2","3","53.776906219992","66.6799015111198","0"
"2025-09-04","Biblioteca","88","195.617260104997","2","8","48.9600254410847","77.4521020102381","0"
"2025-09-05","Biblioteca","86","122.310208613637","1","4","57.2109848793794","60.5304338404941","0"
"2025-09-06","Biblioteca","84","153.324891923169","2","4","49.2498996117907","63.9108674512959","0"
"2025-09-07","Biblioteca","94","154.296953651539","2","0","55.4385312863074","40.0323608613937","0"
"2025-09-08","Biblioteca","99","101.851073718956","1","1","61.8149595827829","62.75000690562","0"
"2025-09-09","Biblioteca","101","116.01660688466","3","3","39.6038081399039","61.7429213573253","0"
"2025-09-10","Biblioteca","96","142.519291296686","0","3","64.7996229780405","85.4030915918058","0"
"2025-09-11","Biblioteca","79","166.635266866457","4","3","72.9751817194239","59.4487809949117","0"
"2025-09-12","Biblioteca","93","125.61476749003","1","3","50.8034596898434","59.0734729877549","0"
"2025-09-13","Biblioteca","91","183.071331482735","2","4","63.0721525166176","65.6295640874268","0"
"2025-09-14","Biblioteca","88","146.814169811883","6","2","54.4186894049227","73.7495029219411","0"
"2025-09-15","Biblioteca","97","146.404754745295","1","4","59.1627110886451","61.0248757330691","0"
"2025-09-16","Biblioteca","94","152.31661876911","2","6","45.3020558979421","65.0495440077576","0"
"2025-09-17","Biblioteca","85","155.558653074252","0","3","55.6759086526293","67.3033362416364","0"
"2025-09-18","Biblioteca","70","98.0415684538861","6","6","67.7737722250872","54.7600056346734","0"
"2025-09-19","Biblioteca","101","105.938362411345","5","0","51.7425242437112","43.1924800396457","0"
"2025-09-20","Biblioteca","81","152.859457021341","1","5","44.8241383654511","48.5852253693113","0"
"2025-09-21","Biblioteca",NA,"143.366482002588","2","6","48.4867241130963","61.5948607596322","1"
"2025-09-22","Biblioteca","98","148.640684950556","1","6","37.2816005610463","47.6647279108557","0"
"2025-09-23","Biblioteca","95","129.760893786678","0","3","56.5246435356477","68.3646847544946","0"
"2025-09-24","Biblioteca","97","141.337515974634","4","4","70.9979855044583","57.785131035331","0"
"2025-09-25","Biblioteca","84","84.5379590647811","0","4","65.5449798449048","87.709422216004","0"
"2025-09-26","Biblioteca","82","156.803830382909","6","7","50.5981464667593","49.4256726883958","0"
"2025-09-27","Biblioteca","80","128.723122938401","2","3","57.2490741175992","83.0856415699863","0"
"2025-09-28","Biblioteca","89","155.268929798509","2","1","56.3419962259204","65.5064999711608","0"
"2025-09-29","Biblioteca","84","140.649090434731","1","6","60.4202003793488","60.7905701253241","0"
"2025-09-30","Biblioteca","83","136.71962201797","0","0","67.403621637623","58.5098166865905","0"
"2025-10-01","Biblioteca","101","137.509338934572","2","3","59.6394274430792","83.089028458924","0"
"2025-10-02","Biblioteca","93","118.711617327094","3","3","54.5889165916075","68.9805596051981","0"
"2025-10-03","Biblioteca","86","148.065527007171","3","3","53.0555677395679","36.9523249397037","0"
"2025-10-04","Biblioteca","90","132.720952324408","4","2","53.521795593316","43.323241385368","0"
"2025-10-05","Biblioteca","89","89.6783428361906","2","3","42.473498034635","52.5075887767167","0"
"2025-10-06","Biblioteca","93",NA,"1","3","68.2907239911279","63.2337459076511","1"
"2025-10-07","Biblioteca","78",NA,"3","5","58.8349164580254","32.2092002031287","1"
"2025-10-08","Biblioteca","83","117.441075769962","2","1","71.3598448602497","60.2769914563119","0"
"2025-10-09","Biblioteca","94","147.234169673601","2","3","60.7278267714917","52.5824877015851","0"
"2025-10-10","Biblioteca","79","116.136388283996","0","2","54.1877735169974","68.7595127886398","0"
"2025-10-11","Biblioteca","84","146.954338264992","0","2","53.4452552889857","64.1784557197862","0"
"2025-10-12","Biblioteca","83","158.391492087124","6","3","54.9004045372509","66.6290497607428","0"
"2025-10-13","Biblioteca","73","144.166972518155","3","5","63.0661556123096","53.2948769224527","0"
"2025-10-14","Biblioteca","98","85.093110880898","5","3","62.3121200606712","66.7835700363752","0"
"2025-10-15","Biblioteca","93","141.119692913678","2","2","60.6124445063096","67.5149801821736","0"
"2025-10-16","Biblioteca",NA,"97.2090623510275","1","1","51.2071387219407","52.8185189301927","1"
"2025-10-17","Biblioteca","79","125.301613387588","3","4","55.2810154859919","56.3434459293247","0"
"2025-10-18","Biblioteca","95","116.150198080421","3","0","40.8084448896275","65.2048095537461","0"
"2025-10-19","Biblioteca","100","140.667082125827","0","0","51.540918597977","55.822495853102","0"
"2025-10-20","Biblioteca","93","198.166772941331","0","2","64.7744744547507","51.8243028995062","0"
"2025-10-21","Biblioteca","87","164.391978942065","2","2","77.3997591594487","64.5460889845906","0"
"2025-10-22","Biblioteca","70","138.647917452427","2","3","55.1599895415937","54.1454159697421","0"
"2025-10-23","Biblioteca","87","160.81147423237","2","1","50.2616030649337","69.5582267792903","0"
"2025-10-24","Biblioteca","101","151.937292948658","0","8","54.5121406901359","73.2346430843409","0"
"2025-10-25","Biblioteca","90","121.139908468421","2","3","59.0700699727585","44.3226191058332","0"
"2025-10-26","Biblioteca","89","137.486673419426","5","6","62.4781986514391","59.7030635245448","0"
"2025-10-27","Biblioteca","106","138.25019692405","1","4","65.6657654231648","44.4724705891093","0"
"2025-10-28","Biblioteca","86",NA,"0","5","53.8679594750589","69.3826803951797","1"
"2025-10-29","Biblioteca","85","123.915112303839","1","1","49.9236026596207","46.308950912958","0"
"2025-10-30","Biblioteca","88","164.607559883905","1","4","79.7427452674817","30.6217921349731","0"
"2025-10-31","Biblioteca","72","123.742369255956","2","2","80.3478130690683","29.7398609679409","0"
"2025-11-01","Biblioteca","104","143.507551770778","0","1","52.3474564830419","53.9799577043134","0"
"2025-11-02","Biblioteca","102","109.328121211624","3","1","37.4798333406332","62.4055495916721","0"
"2025-11-03","Biblioteca","77","132.37674666652","3","2","71.2649737257406","61.6258265706591","0"
"2025-11-04","Biblioteca","77","160.133213608229","1","8","54.3651328648212","51.6806594646082","0"
"2025-11-05","Biblioteca","84","136.411651520451","0","4","61.5249832943162","70.0793358198905","0"
"2025-11-06","Biblioteca","67","93.0420355630531","2","3","55.0751452423347","56.3741662031104","0"
"2025-11-07","Biblioteca","93","164.067257161496","1","5","62.1618972022849","58.1326568297438","0"
"2025-11-08","Biblioteca","100","158.608398132309","1","3","47.1507058665656","59.9395967430014","0"
"2025-11-09","Biblioteca","107","135.077510663303","1","1","45.122844531949","34.7241921048589","0"
"2025-11-10","Biblioteca","114","126.577873168941","2","2","51.2801354758575","72.7847686833559","0"
"2025-11-11","Biblioteca","91","154.85318713252","4","1","53.8070615507748","91.8393998920619","0"
"2025-11-12","Biblioteca","89",NA,"2","0","55.7717834453174","65.2641583059842","1"
"2025-11-13","Biblioteca","91","135.839513230369","3","4","55.7649257053321","39.8082808920937","0"
"2025-11-14","Biblioteca","92","207.347396592631","2","3","42.5024782742156","58.962436726142","0"
"2025-11-15","Biblioteca","92","110.552164427147","1","1","46.5451003093969","67.1613539340548","0"
"2025-11-16","Biblioteca","89","125.12532086581","0","3","53.5463575189386","57.5398880251722","0"
"2025-11-17","Biblioteca","81","135.086496930788","4","2","63.4322361273445","63.6346416332427","0"
"2025-11-18","Biblioteca","92","149.480753430271","0","2","67.1485786968654","74.5947367206395","0"
"2025-11-19","Biblioteca","86","129.727562860214","1","4","60.2383201493149","55.5037187990007","0"
"2025-11-20","Biblioteca","249","90.0747637724527","0","3","54.7783169754664","71.710966780514","0"
"2025-11-21","Biblioteca","96","180.982978750355","2","5","46.6914288357168","53.6461105713436","0"
"2025-11-22","Biblioteca","87","163.510516516871","3","3","52.9050957715609","61.5425804549338","0"
"2025-11-23","Biblioteca","74","146.250127890565","2","2","69.1335864784574","68.8074402246841","0"
"2025-11-24","Biblioteca",NA,"401.430129132426","2","2","58.0259202948155","55.3921281390636","1"
"2025-11-25","Biblioteca","85","127.350676380357","0","2","34.5047596084552","77.1710488411342","0"
"2025-11-26","Biblioteca","82","162.453466987108","1","3","48.2302788660034","62.0139333660034","0"
"2025-11-27","Biblioteca","83","142.199133813664","3","2","51.4282927066985","69.63163090869","0"
"2025-11-28","Biblioteca","97","163.352378177876","0","4","67.9026637033354","69.298752717979","0"
"2025-11-29","Biblioteca","91","105.449782698603","1","2","66.8190811508797","58.1116122365801","0"
"2025-11-30","Biblioteca","85",NA,"2","3","66.4541749733602","69.1629594110013","1"
"2025-12-01","Biblioteca","95","85.5661720392429","2","1","64.0751523066683","73.8224341696264","0"
"2025-12-02","Biblioteca","91","122.13701370752","2","2","51.2840377095107","84.7524318408751","0"
"2025-12-03","Biblioteca","83",NA,"2","4","73.0528565487143","63.4068826600451","1"
"2025-12-04","Biblioteca","83","172.315628086458","1","4","71.5289141740504","65.2414708642321","0"
"2025-12-05","Biblioteca","89","123.012283311447","2","3","74.8832389780682","55.249348366985","0"
"2025-12-06","Biblioteca","85","142.976195217664","0","4","62.7767909834567","78.0110119639901","0"
"2025-12-07","Biblioteca","104","107.431895943452","2","6","55.8494140891322","60.9101780665058","0"
"2025-12-08","Biblioteca","98","104.698761730147","3","3","45.1748849776252","73.4906545561498","0"
"2025-12-09","Biblioteca","90","119.263156836167","2","6","45.93469654266","70.7025307115393","0"
"2025-12-10","Biblioteca","79","137.38776232461","2","7","46.4637296633157","67.8035096429187","0"
"2025-12-11","Biblioteca","82","145.918456193753","3","4","56.5253790788992","63.2652491085114","0"
"2024-12-12","CRM_Academico","118","129.47386811772","3","3","62.732906386034","48.2669309934453","0"
"2024-12-13","CRM_Academico","108","197.104979170003","0","7","53.1542999591683","50.5519567643701","0"
"2024-12-14","CRM_Academico","122","189.283013227491","0","3","48.6575935308273","71.3199058605534","0"
"2024-12-15","CRM_Academico","102","195.916672847558","2","4","40.6626418542685","50.1787513855888","0"
"2024-12-16","CRM_Academico","131","181.17536146639","2","1","65.5827948158916","67.4170963131704","0"
"2024-12-17","CRM_Academico",NA,"219.406520652374","0","2","40.9567834660309","64.276463491562","1"
"2024-12-18","CRM_Academico","130","203.977143043842","2","3","67.3828782054065","42.002994313891","0"
"2024-12-19","CRM_Academico","111","197.906678950243","0","1","67.6377891795264","50.444638908044","0"
"2024-12-20","CRM_Academico","125","165.733337091886","3","3","46.7867983811191","51.4331815492585","0"
"2024-12-21","CRM_Academico","109","188.217938167604","3","6","55.7913853847434","47.9790637898697","0"
"2024-12-22","CRM_Academico","115","171.505608418939","1","4","55.932965366003","63.2488558339486","0"
"2024-12-23","CRM_Academico","354","185.321230692478","2","0","52.3739092677199","44.0001189468632","0"
"2024-12-24","CRM_Academico","105","279.616225847884","3","9","51.0479818199326","56.4756774606408","0"
"2024-12-25","CRM_Academico","134","214.058971760505","0","6","42.5882659416623","63.714094241634","0"
"2024-12-26","CRM_Academico","107","190.801651807545","5","0","68.9444411557383","48.5656424179437","0"
"2024-12-27","CRM_Academico","126","183.360897077183","2","7","46.719433776078","63.899786279525","0"
"2024-12-28","CRM_Academico","114","248.972636189727","3","5","46.5967226390769","45.6928481687404","0"
"2024-12-29","CRM_Academico","113","266.358976801663","3","5","58.0665609393135","53.0286196670228","0"
"2024-12-30","CRM_Academico","120","261.874965676138","3","3","47.5871245305365","80.8940244576902","0"
"2024-12-31","CRM_Academico","119","211.808977873836","1","2","85.8423513765543","52.0815216447666","0"
"2025-01-01","CRM_Academico","114","219.271617145046","0","3","44.5449740930778","47.2009454696705","0"
"2025-01-02","CRM_Academico","146","181.323242276637","1","2","70.7740044754329","69.40768125033","0"
"2025-01-03","CRM_Academico","116","142.30189044068","3","4","69.5265833873326","59.8944979592802","0"
"2025-01-04","CRM_Academico","116","235.04562480704","1","3","47.6539816573882","45.9847283030633","0"
"2025-01-05","CRM_Academico","125","188.221782502884","0","1","56.8630669919355","38.3960330769847","0"
"2025-01-06","CRM_Academico","118","189.371445520914","1","3","57.2618685354817","59.2610534504471","0"
"2025-01-07","CRM_Academico","97","194.582295045482","4","4","55.1253328400121","68.9782242483001","0"
"2025-01-08","CRM_Academico","101","218.673920719179","1","3","50.4531342222013","66.7953326252853","0"
"2025-01-09","CRM_Academico","132","233.816896622512","2","3","54.8212422449915","43.1286542311886","0"
"2025-01-10","CRM_Academico","126","247.645136769098","1","8","61.7289883016488","65.8285516276621","0"
"2025-01-11","CRM_Academico","106","179.245021705536","3","4","48.866445546345","46.0626358862087","0"
"2025-01-12","CRM_Academico","143","154.476551633505","3","4","58.4600102371781","62.1216142778457","0"
"2025-01-13","CRM_Academico","121","381.701186029817","1","6","53.1756867381208","68.8110834968903","0"
"2025-01-14","CRM_Academico","114","191.247001145153","1","4","43.9352466246586","61.2334976243816","0"
"2025-01-15","CRM_Academico","127","201.285281887111","2","3","46.9632004271624","66.9690984789369","0"
"2025-01-16","CRM_Academico","109","171.105784623476","2","4","48.6447712970526","69.8168939327848","0"
"2025-01-17","CRM_Academico","108","222.725445428692","1","4","36.3514512142472","58.9469638863386","0"
"2025-01-18","CRM_Academico","110",NA,"3","3","46.4239521191057","70.2642171577702","1"
"2025-01-19","CRM_Academico","121","162.447566505836","3","3","40.9683253345295","77.7102769728179","0"
"2025-01-20","CRM_Academico","129","223.753884590348","1","4","55.8918325788135","43.9711959701492","0"
"2025-01-21","CRM_Academico","125","171.55948405028","1","7","58.3680862270466","41.7101791763627","0"
"2025-01-22","CRM_Academico","111","188.552414641114","2","4","72.9782259182657","68.9620844085912","0"
"2025-01-23","CRM_Academico","136","231.930127846012","1","1","60.0640577301525","56.3489015571182","0"
"2025-01-24","CRM_Academico","130","216.212244825488","1","2","75.0466694308278","39.9993170598309","0"
"2025-01-25","CRM_Academico","126","202.019711462892","1","6","68.5007574122916","45.0168841424336","0"
"2025-01-26","CRM_Academico","124","183.077341802838","1","6","60.8054506794457","51.4122374648908","0"
"2025-01-27","CRM_Academico","127","192.056114344887","3","6","83.259228102271","57.4507210825435","0"
"2025-01-28","CRM_Academico","127","186.08205634351","2","6","56.3121390396545","65.0289225478661","0"
"2025-01-29","CRM_Academico","112","149.323630214469","2","4","54.9972830209533","56.778959254777","0"
"2025-01-30","CRM_Academico","117","180.375449272265","3","2","66.1022832126205","81.1663991348683","0"
"2025-01-31","CRM_Academico","127","203.362766204277","3","1","49.3713006050622","58.4310324787319","0"
"2025-02-01","CRM_Academico","117","208.722492092332","5","1","67.7083537616616","63.2797770271975","0"
"2025-02-02","CRM_Academico","106","297.668261301809","1","3","67.978887445211","58.4917884239468","0"
"2025-02-03","CRM_Academico","134","172.753990274221","1","3","52.362524946292","78.9360487954509","0"
"2025-02-04","CRM_Academico","106","205.862427756424","3","1","38.3300105931465","62.2930111340502","0"
"2025-02-05","CRM_Academico","98","224.034649418165","1","5","56.8344908525086","57.5928155077193","0"
"2025-02-06","CRM_Academico","116","205.536607883175","3","4","71.5229435368792","56.6473345368966","0"
"2025-02-07","CRM_Academico","100","189.543984314187","1","2","46.979420522537","58.5742179196869","0"
"2025-02-08","CRM_Academico","123","229.227342565413","1","3","56.7512537108706","63.1300951857654","0"
"2025-02-09","CRM_Academico","102","165.187048395461","3","15","54.680865575368","62.5936869544107","0"
"2025-02-10","CRM_Academico","133","259.679101304212","2","4","48.8883682271325","70.5704575403935","0"
"2025-02-11","CRM_Academico","134","228.91935349696","0","2","55.7782917023239","72.3790177988739","0"
"2025-02-12","CRM_Academico","101","169.617602490476","0","5","54.7370574100916","52.7180229283889","0"
"2025-02-13","CRM_Academico","121","250.808886189531","2","4","43.60681586222","38.5571969560852","0"
"2025-02-14","CRM_Academico","112","235.64333284312","0","3","59.8628911876904","52.270674589859","0"
"2025-02-15","CRM_Academico","138","244.160606224239","2","4","35.7320441091688","63.5619253031049","0"
"2025-02-16","CRM_Academico","115","207.047927568732","1","5","64.0876092785441","55.9355889251268","0"
"2025-02-17","CRM_Academico","105","182.739506882428","2","0","31.0036688828185","52.9624199064534","0"
"2025-02-18","CRM_Academico","120","204.863090830433","3","3","56.3957398369349","71.6214512183901","0"
"2025-02-19","CRM_Academico","121","199.637333656882","1","4","47.0518730711778","76.1046144912428","0"
"2025-02-20","CRM_Academico","131","164.46814164063","0","2","68.4602459313948","59.2357459897326","0"
"2025-02-21","CRM_Academico","126","212.825812581575","4","2","66.6462081257117","57.6800336732775","0"
"2025-02-22","CRM_Academico","127","149.206179785678","2","4","32.162713886182","59.0156761479857","0"
"2025-02-23","CRM_Academico","123",NA,"3","6","43.534920204654","64.267434414726","1"
"2025-02-24","CRM_Academico","128","213.826823079056","0","3","64.2912536481835","55.0947230755587","0"
"2025-02-25","CRM_Academico","109","197.743317896433","2","4","51.8626074947455","70.9140177297572","0"
"2025-02-26","CRM_Academico","124","177.813098334811","2","4","61.3954615610837","44.4800971929302","0"
"2025-02-27","CRM_Academico","143","244.212214748648","2","4","62.2061958833789","53.0680843376924","0"
"2025-02-28","CRM_Academico","123","192.214734511066","2","2","48.2291737168747","69.8276484824799","0"
"2025-03-01","CRM_Academico","124","207.706652750219","2","5","65.4090851098627","62.7050948984702","0"
"2025-03-02","CRM_Academico","125","247.731671668693","2","6","55.8172041323674","69.6244028943919","0"
"2025-03-03","CRM_Academico","124","213.913994571871","3","6","45.4533337887117","57.1554803632042","0"
"2025-03-04","CRM_Academico","132",NA,"1","4","51.311623952113","72.0797967503342","1"
"2025-03-05","CRM_Academico","124","179.086518051745","1","5","61.9461217422803","52.5083700452167","0"
"2025-03-06","CRM_Academico","105","149.599594091767","1","3","52.5102062355973","71.9650470975698","0"
"2025-03-07","CRM_Academico","134","163.070027043863","2","12","72.4157995774334","52.1407922188435","0"
"2025-03-08","CRM_Academico","122","223.076869162504","1","3","65.6936198094545","79.9908546497001","0"
"2025-03-09","CRM_Academico","107","182.553449976032","1","4","65.314613655401","50.8248540622113","0"
"2025-03-10","CRM_Academico","109","128.576017209387","3","4","63.6133493733375","69.1221640053096","0"
"2025-03-11","CRM_Academico","120","194.6095684123","3","0","61.6141732463045","56.2125352446621","0"
"2025-03-12","CRM_Academico","115","208.320093641289","3","4","63.3338455322011","36.5878033682003","0"
"2025-03-13","CRM_Academico","104","180.977425875899","1","1","56.5133177419197","72.9683700766588","0"
"2025-03-14","CRM_Academico","98","208.279250925303","6","3","63.0278606248373","54.3254529524662","0"
"2025-03-15","CRM_Academico","372","217.94816310347","2","2","59.5973261762816","57.0608734427396","0"
"2025-03-16","CRM_Academico","113","206.42331389078","1","3","64.2180885798861","59.2641381224154","0"
"2025-03-17","CRM_Academico","120","186.690025384768","2","1","63.0060326631559","68.0780567260373","0"
"2025-03-18","CRM_Academico","348","218.405673045697","2","7","57.1720555845063","65.9203001525054","0"
"2025-03-19","CRM_Academico","92","221.185813693092","2","0","55.0174861946019","68.6432728325545","0"
"2025-03-20","CRM_Academico","114","205.808473900696","3","3","63.8714962644595","62.5377669707486","0"
"2025-03-21","CRM_Academico","122","218.987604770598","1","4","53.175320288367","56.6620938695589","0"
"2025-03-22","CRM_Academico","102","127.521776021549","1","2","43.617276677925","56.1640704189789","0"
"2025-03-23","CRM_Academico","104","234.619698506101","3","6","31.620141900392","60.5224346088233","0"
"2025-03-24","CRM_Academico","129",NA,"1","5","38.3886311141055","49.419291112737","1"
"2025-03-25","CRM_Academico","135","194.072079950469","1","1","45.3865621747041","40.8143927127559","0"
"2025-03-26","CRM_Academico",NA,"257.213703905174","4","5","43.8216946432151","48.5789720601828","1"
"2025-03-27","CRM_Academico","101","211.910635509714","1","5","62.8162972668934","69.5897151576791","0"
"2025-03-28","CRM_Academico","111","143.998399634751","1","4","40.5777156440001","55.4276672297858","0"
"2025-03-29","CRM_Academico","104","228.559054887981","5","2","61.9968673686844","53.4549980795722","0"
"2025-03-30","CRM_Academico","142","198.009281428692","3","5","57.4392964212675","55.2093059047306","0"
"2025-03-31","CRM_Academico","129","179.605324416898","0","3","56.6211670915516","67.7517318811654","0"
"2025-04-01","CRM_Academico","140","219.902282189346","0","5","50.155209331011","71.411188823444","0"
"2025-04-02","CRM_Academico","120","147.136396608769","1","3","58.5419261910629","65.3016814535497","0"
"2025-04-03","CRM_Academico","125","242.850452100482","1","1","51.4273190930262","64.6410614885862","0"
"2025-04-04","CRM_Academico","113","259.392678197367","2","0","54.4689098264715","48.4603722404214","0"
"2025-04-05","CRM_Academico","120","226.893050777329","3","3","68.3800639167594","71.9413532508334","0"
"2025-04-06","CRM_Academico","128","133.826797739963","1","3","69.1794877868093","51.1872162820144","0"
"2025-04-07","CRM_Academico","151","162.331748149981","1","2","59.2053439835505","65.048532950836","0"
"2025-04-08","CRM_Academico","130","217.777658703966","1","5","65.149836812633","77.4511923373111","0"
"2025-04-09","CRM_Academico","120","127.232377966023","1","3","58.9926873453069","49.899784502207","0"
"2025-04-10","CRM_Academico","121","184.994259213775","2","6","40.8554261469336","60.4623941671643","0"
"2025-04-11","CRM_Academico","126","260.724721823201","4","4","52.8582108891384","36.5945008615336","0"
"2025-04-12","CRM_Academico","129","176.702515997048","2","2","57.9407401455336","42.8868944691583","0"
